#IF1709.CFE,IF1709,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,open,high,low,last,ask,bid,volume,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5
2017/8/22 9:56,3725.2,3728,3716.4,3719.4,3719.8,3718.8,1824,3721,3720.6,3720.2,3720,3719.8,3718.8,3718.6,3718.2,3718,3717.8,3,1,1,2,1,1,1,1,5,1
2017/8/22 9:56,3725.2,3728,3716.4,3719.4,3719.6,3719.4,1824,3720.6,3720.2,3720,3719.8,3719.6,3719.4,3718.8,3718.6,3718.2,3718,1,1,2,1,1,1,1,1,1,5
2017/8/22 9:56,3725.2,3728,3716.4,3719.4,3719.2,3718.6,1825,3720,3719.8,3719.6,3719.4,3719.2,3718.6,3718.2,3718,3717.8,3717.6,2,1,13,1,2,1,1,5,1,2
2017/8/22 9:56,3725.2,3728,3716.4,3718.6,3719.2,3718.2,1827,3720.2,3720,3719.8,3719.6,3719.2,3718.2,3718,3717.8,3717.6,3717.4,1,2,1,1,12,1,5,1,2,1
2017/8/22 9:56,3725.2,3728,3716.4,3718.6,3719.2,3718.2,1827,3720.2,3720,3719.8,3719.6,3719.2,3718.2,3718,3717.8,3717.6,3717.4,1,2,1,1,12,1,4,1,2,1
2017/8/22 9:56,3725.2,3728,3716.4,3718.6,3718.6,3718,1827,3719.8,3719.6,3719.2,3719,3718.6,3718,3717.8,3717.6,3717.4,3717.2,1,1,12,1,1,4,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716.4,3718.6,3718.6,3718,1827,3720,3719.8,3719.6,3719,3718.6,3718,3717.8,3717.6,3717.4,3717.2,2,1,1,1,13,4,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716.4,3718.6,3718.4,3718,1827,3719.8,3719.6,3719,3718.6,3718.4,3718,3717.8,3717.6,3717.4,3717.2,1,1,1,13,1,4,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716.4,3718,3718.4,3718,1828,3719.8,3719.6,3719,3718.6,3718.4,3718,3717.8,3717.6,3717.4,3717.2,1,1,1,1,13,3,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716.4,3717.6,3718,3717.6,1833,3719.6,3718.6,3718.4,3718.2,3718,3717.6,3717.4,3717.2,3717,3716.8,1,1,13,2,2,1,1,1,1,4
2017/8/22 9:56,3725.2,3728,3716.4,3717.4,3717.6,3717.2,1835,3718.6,3718.4,3718.2,3718,3717.6,3717.2,3717,3716.8,3716.6,3716.2,1,1,2,12,1,1,1,4,2,3
2017/8/22 9:56,3725.2,3728,3716.4,3717.2,3717.2,3717,1837,3718.6,3718.4,3718.2,3717.6,3717.2,3717,3716.8,3716.6,3716.2,3716,1,1,2,12,2,1,4,2,3,3
2017/8/22 9:56,3725.2,3728,3716.4,3716.8,3717,3716.8,1839,3718.6,3718.4,3718.2,3717.2,3717,3716.8,3716.6,3716.2,3716,3715.8,1,1,2,14,1,3,2,3,3,1
2017/8/22 9:56,3725.2,3728,3716.4,3717,3717,3716.6,1843,3718.6,3718.4,3718.2,3717.2,3717,3716.6,3716.2,3716,3715.8,3715.2,1,1,2,1,4,2,3,3,1,1
2017/8/22 9:56,3725.2,3728,3716.4,3716.6,3716.4,3716.2,1845,3718.2,3717.2,3717,3716.6,3716.4,3716.2,3716,3715.2,3715,3714.8,2,1,12,1,1,3,3,1,7,19
2017/8/22 9:56,3725.2,3728,3716.2,3716.4,3716.4,3716.2,1847,3718.4,3718.2,3717.2,3716.6,3716.4,3716.2,3716,3715.2,3715,3714.8,1,2,1,1,11,2,3,1,7,19
2017/8/22 9:56,3725.2,3728,3716,3716.2,3716.4,3715.2,1853,3719,3718.6,3718.2,3717.2,3716.4,3715.2,3715,3714.8,3714.6,3714.2,1,1,2,1,11,1,7,19,2,1
2017/8/22 9:56,3725.2,3728,3716,3716.2,3716.2,3716,1853,3718.6,3718.2,3717.2,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,1,2,1,11,2,2,3,1,7,19
2017/8/22 9:56,3725.2,3728,3716,3716.2,3716.2,3716,1856,3719.6,3719,3718.6,3717.2,3716.2,3716,3715.4,3715.2,3715,3714.8,1,1,1,1,10,1,3,1,7,19
2017/8/22 9:56,3725.2,3728,3716,3716.2,3716.2,3716,1857,3719.6,3719,3718.6,3717.2,3716.2,3716,3715.4,3715.2,3715,3714.8,1,1,1,1,9,3,2,1,7,19
2017/8/22 9:56,3725.2,3728,3716,3716.2,3717.2,3716.2,1866,3719.8,3719.6,3719,3718.6,3717.2,3716.2,3716,3715.4,3715.2,3715,1,1,1,1,1,1,3,2,2,7
2017/8/22 9:56,3725.2,3728,3716,3717.2,3716.6,3716.4,1867,3719,3718.6,3717.8,3717,3716.6,3716.4,3716.2,3716,3715.4,3715.2,1,1,1,1,1,1,1,3,1,2
2017/8/22 9:56,3725.2,3728,3716,3716.6,3717,3716.6,1868,3719.6,3719,3718.6,3717.8,3717,3716.6,3716.4,3716,3715.4,3715.2,1,1,1,1,1,7,1,3,1,2
2017/8/22 9:56,3725.2,3728,3716,3717,3717.8,3717,1869,3719.8,3719.6,3719,3718.6,3717.8,3717,3716.8,3716.6,3716.4,3716,1,1,1,1,1,1,4,5,1,3
2017/8/22 9:56,3725.2,3728,3716,3717,3717.8,3716.6,1869,3719.8,3719.6,3719,3718.6,3717.8,3716.6,3716.4,3716,3715.2,3715,1,2,1,1,1,4,2,3,2,7
2017/8/22 9:56,3725.2,3728,3716,3717,3717.8,3716.8,1869,3719.8,3719.6,3719,3718.6,3717.8,3716.8,3716.6,3716.4,3716,3715.2,1,2,1,1,1,1,4,1,3,2
2017/8/22 9:56,3725.2,3728,3716,3717,3717.8,3716.8,1869,3719.8,3719.6,3719,3718.6,3717.8,3716.8,3716.6,3716.4,3716,3715.2,1,2,1,1,1,2,5,1,3,2
2017/8/22 9:56,3725.2,3728,3716,3717,3717.8,3716.8,1869,3719.8,3719.6,3719,3718.6,3717.8,3716.8,3716.6,3716.4,3716,3715.2,1,2,1,1,1,2,3,1,3,2
2017/8/22 9:56,3725.2,3728,3716,3717,3717.8,3717,1869,3719.8,3719.6,3719,3718.6,3717.8,3717,3716.8,3716.6,3716.4,3716.2,1,2,1,1,1,2,2,3,1,1
2017/8/22 9:56,3725.2,3728,3716,3717,3717.2,3717,1869,3719,3718.6,3717.8,3717.6,3717.2,3717,3716.8,3716.6,3716.4,3716.2,1,1,1,1,1,4,2,3,1,1
2017/8/22 9:56,3725.2,3728,3716,3717,3717.6,3717,1872,3719.8,3719,3718.6,3717.8,3717.6,3717,3716.8,3716.6,3716.4,3716.2,1,1,1,1,3,2,1,3,1,1
2017/8/22 9:56,3725.2,3728,3716,3717,3717.2,3717,1872,3719,3718.6,3717.8,3717.6,3717.2,3717,3716.8,3716.6,3716.4,3716.2,1,1,1,3,1,2,1,3,1,1
2017/8/22 9:56,3725.2,3728,3716,3717,3717.6,3716.8,1875,3719.8,3719,3718.6,3717.8,3717.6,3716.8,3716.6,3716.4,3716.2,3716,1,1,1,1,3,1,3,1,1,3
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.6,3717,1876,3719.8,3719,3718.6,3717.8,3717.6,3717,3716.8,3716.6,3716.4,3716.2,1,1,1,1,1,1,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.8,3717,1876,3720,3719.8,3719,3718.6,3717.8,3717,3716.8,3716.6,3716.2,3716,2,1,1,1,1,1,1,2,1,3
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.8,3717.4,1876,3720,3719.8,3719,3718.6,3717.8,3717.4,3717,3716.8,3716.6,3716.2,2,1,1,1,1,1,1,1,2,1
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.6,3717.4,1876,3719.8,3719,3718.6,3717.8,3717.6,3717.4,3717,3716.8,3716.6,3716.2,1,1,1,1,1,1,1,1,2,1
2017/8/22 9:56,3725.2,3728,3716,3717.4,3717.6,3717,1877,3719.8,3719,3718.6,3717.8,3717.6,3717,3716.8,3716.6,3716.2,3716,1,1,1,1,3,1,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.6,3717,1878,3719.8,3719,3718.6,3717.8,3717.6,3717,3716.8,3716.6,3716.2,3716,1,1,1,1,2,2,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.6,3717,1878,3719.8,3719,3718.6,3717.8,3717.6,3717,3716.8,3716.6,3716.2,3716,1,1,1,1,3,2,1,2,1,1
2017/8/22 9:56,3725.2,3728,3716,3717.6,3717.6,3717.2,1878,3719.8,3719,3718.6,3717.8,3717.6,3717.2,3717,3716.8,3716.6,3716.2,1,1,2,1,3,1,2,1,2,1
2017/8/22 9:56,3725.2,3728,3716,3717.2,3717.4,3717.2,1879,3719.8,3719,3718.6,3717.6,3717.4,3717.2,3717,3716.8,3716.6,3716.2,1,1,2,3,2,1,2,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3717.2,3717.4,3717,1881,3719.8,3719,3718.6,3717.6,3717.4,3717,3716.8,3716.6,3716.2,3716,1,1,2,2,1,2,1,2,1,1
2017/8/22 9:57,3725.2,3728,3716,3717.2,3717.2,3717,1883,3719.8,3719,3718.6,3717.6,3717.2,3717,3716.8,3716.6,3716.2,3716,1,1,2,2,2,2,1,2,1,1
2017/8/22 9:57,3725.2,3728,3716,3717.2,3717.2,3717,1883,3719.8,3719,3718.6,3717.6,3717.2,3717,3716.8,3716.6,3716.2,3716,1,1,2,2,4,2,1,2,1,1
2017/8/22 9:57,3725.2,3728,3716,3717,3717.2,3716.8,1885,3719,3718.6,3717.8,3717.6,3717.2,3716.8,3716.6,3716.2,3716,3715.2,1,2,1,2,3,1,2,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3716.8,3717.2,3716.6,1886,3719,3718.6,3717.8,3717.6,3717.2,3716.6,3716.2,3716,3715.2,3715,1,2,1,4,3,2,1,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.8,3717,3716.6,1886,3718.6,3717.8,3717.6,3717.2,3717,3716.6,3716.2,3716,3715.2,3715,2,1,4,3,3,2,1,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.6,3716.2,1888,3717.6,3717.2,3717,3716.8,3716.6,3716.2,3716,3715.2,3715,3714.8,4,3,3,1,1,1,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.6,3716.2,1888,3717.6,3717.2,3717,3716.8,3716.6,3716.2,3716,3715.2,3715,3714.8,4,3,2,1,3,1,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.6,3716,1889,3717.8,3717.6,3717.2,3717,3716.6,3716,3715.4,3715.2,3715,3714.8,1,4,4,2,1,1,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.6,3716,1889,3717.6,3717.2,3717,3716.8,3716.6,3716,3715.4,3715.2,3715,3714.8,4,4,2,2,1,1,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.2,3716,1889,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,2,1,1,1,1,1,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.2,3715.2,1890,3717.2,3717,3716.6,3716.4,3716.2,3715.2,3715,3714.8,3714.6,3714.2,3,2,1,1,1,2,12,19,2,1
2017/8/22 9:57,3725.2,3728,3716,3716,3716.2,3715.8,1890,3717.2,3717,3716.6,3716.4,3716.2,3715.8,3715.4,3715.2,3715,3714.8,3,2,1,1,1,1,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.2,3716,1891,3717.2,3717,3716.6,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,3,2,1,1,2,2,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.2,3716,1891,3717.2,3717,3716.6,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,3,1,1,1,2,2,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.2,3716,1891,3717.2,3717,3716.6,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,3,2,1,1,2,2,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.2,3716,1891,3717.6,3717.2,3717,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,4,3,2,1,2,2,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.2,3716,1892,3717.6,3717.2,3717,3716.4,3716.2,3716,3715.4,3715.2,3715,3714.8,4,3,2,1,1,2,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.4,3716.8,3716,1894,3718.6,3717.6,3717.2,3717,3716.8,3716,3715.4,3715.2,3715,3714.8,2,4,3,2,1,2,2,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.8,3717,3716,1895,3719,3718.6,3717.6,3717.2,3717,3716,3715.4,3715.2,3715,3714.8,1,3,4,3,2,3,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3717,3716,1896,3719,3718.6,3717.6,3717.2,3717,3716,3715.4,3715.2,3715,3714.8,1,3,4,3,2,3,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.8,3716.2,1896,3718.6,3717.6,3717.2,3717,3716.8,3716.2,3716,3715.4,3715.2,3715,3,4,3,2,1,1,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.8,3716.2,1896,3718.6,3717.6,3717.2,3717,3716.8,3716.2,3716,3715.4,3715.2,3715,3,4,3,2,1,3,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.8,3716.2,1896,3718.6,3717.6,3717.2,3717,3716.8,3716.2,3716,3715.4,3715.2,3715,3,4,3,2,2,3,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.8,3716.2,1897,3718.6,3717.6,3717.2,3717,3716.8,3716.2,3716,3715.4,3715.2,3715,3,4,3,2,2,2,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.8,3716.2,1898,3718.6,3717.6,3717.2,3717,3716.8,3716.2,3716,3715.6,3715.4,3715.2,3,4,3,2,2,1,3,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.8,3716.6,1898,3718.6,3717.6,3717.2,3717,3716.8,3716.6,3716.2,3716,3715.6,3715.4,3,4,3,2,2,1,1,3,1,1
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.4,3716.2,1899,3717.2,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.6,3715.4,3715.2,3,2,2,1,1,1,3,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.4,3716.2,1899,3717.2,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.6,3715.2,3715,2,2,1,2,1,1,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.4,3716.2,1899,3717.2,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.6,3715.2,3715,2,2,1,3,1,1,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.4,3716.2,1899,3717.2,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.6,3715.2,3715,2,2,1,4,1,1,3,1,2,12
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.4,3716,1900,3717.2,3717,3716.8,3716.6,3716.4,3716,3715.6,3715.2,3715,3714.8,2,2,1,3,1,3,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.4,3716.6,3716,1901,3717.6,3717.2,3717,3716.8,3716.6,3716,3715.6,3715.2,3715,3714.8,4,2,2,1,3,3,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.6,3716,1902,3717.6,3717.2,3717,3716.8,3716.6,3716,3715.6,3715.2,3715,3714.8,4,2,2,1,3,2,1,2,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.6,3716,1902,3717.6,3717.2,3717,3716.8,3716.6,3716,3715.6,3715.2,3715,3714.8,4,2,2,1,3,2,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.6,3716,1902,3717.6,3717.2,3717,3716.8,3716.6,3716,3715.6,3715.2,3715,3714.8,4,3,2,1,3,2,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.6,3716,1903,3717.6,3717.2,3717,3716.8,3716.6,3716,3715.6,3715.2,3715,3714.8,4,3,2,1,1,2,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.4,3716,1903,3717.2,3717,3716.8,3716.6,3716.4,3716,3715.6,3715.2,3715,3714.8,2,2,1,1,1,2,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.2,3716,1903,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.6,3715.2,3715,3714.8,2,1,1,1,1,2,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.2,3716,1903,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.6,3715.2,3715,3714.8,2,1,1,1,1,3,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716.2,3716.4,3716,1904,3717.2,3717,3716.8,3716.6,3716.4,3716,3715.6,3715.2,3715,3714.8,2,2,1,1,1,3,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716.4,3716,1905,3717.2,3717,3716.8,3716.6,3716.4,3716,3715.6,3715.2,3715,3714.8,2,2,1,1,1,2,1,3,12,19
2017/8/22 9:57,3725.2,3728,3716,3716,3716,3715.6,1907,3717,3716.8,3716.6,3716.4,3716,3715.6,3715.2,3715,3714.8,3714.6,2,1,1,1,1,1,3,12,19,2
2017/8/22 9:57,3725.2,3728,3716,3716,3716,3715.8,1907,3717,3716.8,3716.6,3716.4,3716,3715.8,3715.6,3715.4,3715.2,3715,2,1,1,1,1,1,1,1,3,12
2017/8/22 9:57,3725.2,3728,3716,3716,3716,3715.8,1907,3717,3716.8,3716.6,3716.4,3716,3715.8,3715.6,3715.4,3715.2,3715,2,1,1,1,1,2,2,1,3,12
2017/8/22 9:57,3725.2,3728,3716,3716,3716.4,3715.8,1908,3717.2,3717,3716.8,3716.6,3716.4,3715.8,3715.6,3715.4,3715.2,3715,2,2,1,1,1,2,2,1,3,12
2017/8/22 9:57,3725.2,3728,3716,3716,3716.4,3716,1908,3717.2,3717,3716.8,3716.6,3716.4,3716,3715.8,3715.6,3715.4,3715.2,2,2,1,1,1,4,3,2,1,3
2017/8/22 9:57,3725.2,3728,3716,3716,3716.4,3716,1908,3717.2,3717,3716.8,3716.6,3716.4,3716,3715.8,3715.6,3715.4,3715.2,2,2,1,1,1,5,2,2,1,3
2017/8/22 9:57,3725.2,3728,3716,3716,3716.4,3716.2,1908,3717.2,3717,3716.8,3716.6,3716.4,3716.2,3716,3715.8,3715.6,3715.4,2,2,1,1,1,1,5,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3716.4,3716.6,3716.2,1909,3717.4,3717.2,3717,3716.8,3716.6,3716.2,3716,3715.8,3715.6,3715.4,3,2,2,1,1,2,5,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.8,3716.2,1910,3718.6,3717.6,3717.2,3717,3716.8,3716.2,3716,3715.8,3715.6,3715.4,3,4,2,2,1,3,5,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3716.6,3716.8,3716.4,1910,3718.6,3717.6,3717.2,3717,3716.8,3716.4,3716.2,3716,3715.8,3715.6,3,4,2,2,1,5,3,6,1,2
2017/8/22 9:57,3725.2,3728,3716,3716.8,3717,3716.8,1911,3718.6,3718.4,3717.6,3717.2,3717,3716.8,3716.4,3716.2,3716,3715.8,3,3,4,2,2,2,1,2,6,1
2017/8/22 9:57,3725.2,3728,3716,3717,3717.2,3717,1913,3719,3718.6,3718.4,3717.6,3717.2,3717,3716.8,3716.4,3716.2,3716,1,3,3,4,2,2,1,1,2,6
2017/8/22 9:57,3725.2,3728,3716,3717,3717.2,3717,1913,3719,3718.6,3718.4,3717.6,3717.2,3717,3716.4,3716.2,3716,3715.8,1,3,3,4,2,2,1,2,6,1
2017/8/22 9:57,3725.2,3728,3716,3717.2,3717.6,3717.2,1915,3719.8,3719,3718.6,3718.4,3717.6,3717.2,3717,3716.4,3716.2,3716,1,1,3,3,4,1,1,1,2,6
2017/8/22 9:57,3725.2,3728,3716,3717.2,3717.6,3717.2,1915,3720,3719.8,3719,3718.6,3717.6,3717.2,3717,3716.4,3716.2,3716,2,1,1,3,4,1,1,1,2,6
2017/8/22 9:57,3725.2,3728,3716,3717.6,3717.6,3717.2,1917,3720,3719.8,3719,3718.6,3717.6,3717.2,3717,3716.4,3716.2,3716,2,1,1,3,2,1,1,1,2,6
2017/8/22 9:57,3725.2,3728,3716,3717.6,3718.6,3717.2,1919,3719.8,3719.6,3719.2,3719,3718.6,3717.2,3717,3716.4,3716.2,3716,1,1,3,1,3,1,1,1,2,6
2017/8/22 9:57,3725.2,3728,3716,3717.2,3718.4,3717,1920,3719.6,3719.2,3719,3718.6,3718.4,3717,3716.4,3716.2,3716,3715.8,1,3,1,3,1,1,1,2,2,1
2017/8/22 9:57,3725.2,3728,3716,3717.2,3717.8,3717.2,1920,3719,3718.6,3718.4,3718.2,3717.8,3717.2,3717,3716.6,3716.2,3716,1,3,1,1,2,3,1,1,2,3
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.6,3717.2,1924,3719.8,3719.6,3719.2,3719,3718.6,3717.2,3717,3716.6,3716.2,3716,1,1,3,1,3,2,1,1,2,3
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.6,3717.4,1924,3720,3719.8,3719.6,3719,3718.6,3717.4,3717.2,3717,3716.6,3716.2,2,1,1,1,3,1,2,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.6,3717.4,1925,3720,3719.8,3719.6,3719,3718.6,3717.4,3717.2,3717,3716.6,3716.2,2,1,1,1,2,1,2,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.6,3718.2,1925,3720.2,3720,3719.8,3719.6,3718.6,3718.2,3717.6,3717.4,3717.2,3717,1,2,4,1,2,1,1,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.6,3717.6,1925,3720.2,3720,3719.8,3719.6,3718.6,3717.6,3717.4,3717.2,3717,3716.6,1,2,4,1,2,1,1,2,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.6,3718.2,1925,3720.2,3720,3719.8,3719.6,3718.6,3718.2,3717.6,3717,3716.6,3716.2,1,2,4,1,2,1,1,1,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.6,3718.4,1925,3720.2,3720,3719.8,3719.6,3718.6,3718.4,3717,3716.6,3716.2,3716,1,2,4,1,2,1,1,1,1,3
2017/8/22 9:57,3725.2,3728,3716,3717,3718.4,3716.6,1928,3720,3719.8,3719.6,3718.6,3718.4,3716.6,3716.2,3716,3715.6,3715.4,2,4,1,2,1,1,1,3,2,1
2017/8/22 9:57,3725.2,3728,3716,3717,3718.2,3717.8,1928,3719.6,3718.8,3718.6,3718.4,3718.2,3717.8,3717.6,3717.2,3716.8,3716.6,1,1,1,1,3,2,2,1,10,1
2017/8/22 9:57,3725.2,3728,3716,3717,3718.4,3718,1928,3719.8,3719.6,3718.8,3718.6,3718.4,3718,3717.2,3716.8,3716.6,3716.2,1,1,1,1,1,1,1,4,1,1
2017/8/22 9:57,3725.2,3728,3716,3717,3718.4,3717.2,1928,3719.8,3719.6,3718.8,3718.6,3718.4,3717.2,3716.8,3716.6,3716.2,3716,1,1,1,1,1,1,4,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3717,3718.4,3718,1928,3719.8,3719.6,3718.8,3718.6,3718.4,3718,3717.2,3716.8,3716.6,3716.2,1,1,1,1,1,1,1,4,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.2,3718.4,3717.2,1929,3719.8,3719.6,3718.8,3718.6,3718.4,3717.2,3717,3716.8,3716.6,3716.2,1,1,2,1,1,1,1,4,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.2,3718.4,3718,1929,3719.8,3719.6,3718.8,3718.6,3718.4,3718,3717.2,3717,3716.8,3716.6,1,1,2,1,1,2,1,1,3,1
2017/8/22 9:57,3725.2,3728,3716,3718.2,3718.4,3717,1929,3719.8,3719.6,3718.8,3718.6,3718.4,3717,3716.8,3716.6,3716.2,3716,1,1,2,1,1,1,2,1,1,2
2017/8/22 9:57,3725.2,3728,3716,3718.2,3718.4,3718,1929,3719.8,3719.6,3718.8,3718.6,3718.4,3718,3717.8,3717.2,3717,3716.8,1,1,2,1,1,1,1,7,1,2
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.6,3718.2,1930,3720,3719.8,3719.6,3718.8,3718.6,3718.2,3717.2,3717,3716.8,3716.6,2,1,1,2,1,1,3,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.6,3718.2,1930,3720,3719.8,3719.6,3718.8,3718.6,3718.2,3717.2,3717,3716.8,3716.6,2,1,1,2,1,1,3,2,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.6,3717.2,1930,3720,3719.8,3719.6,3718.8,3718.6,3717.2,3717,3716.8,3716.6,3716.4,2,1,2,2,2,3,2,1,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.6,3718.2,1931,3719.8,3719.6,3719.4,3718.8,3718.6,3718.2,3717.4,3717.2,3717,3716.8,1,2,1,2,1,2,4,2,2,1
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.8,3717.4,1932,3720,3719.8,3719.6,3719.4,3718.8,3717.4,3717.2,3717,3716.8,3716.6,2,1,2,1,2,4,2,2,1,1
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.6,3718,1933,3719.8,3719.6,3719.4,3718.8,3718.6,3718,3717.6,3717.4,3717.2,3717,1,1,1,2,1,1,6,4,1,2
2017/8/22 9:57,3725.2,3728,3716,3718.6,3718.8,3718.4,1934,3720,3719.8,3719.6,3719.4,3718.8,3718.4,3718,3717.8,3717.6,3717.4,2,1,1,1,2,1,1,1,2,3
2017/8/22 9:57,3725.2,3728,3716,3718.4,3718.8,3718,1935,3720,3719.8,3719.6,3719.4,3718.8,3718,3717.8,3717.6,3717.4,3717,2,1,1,1,2,1,1,2,4,2
2017/8/22 9:57,3725.2,3728,3716,3720.4,3720.4,3718,1944,3721.4,3721,3720.8,3720.6,3720.4,3718,3717.8,3717.6,3717.4,3717,1,3,1,1,2,1,1,2,3,2
2017/8/22 9:57,3725.2,3728,3716,3720.4,3720.2,3718.4,1944,3721,3720.8,3720.6,3720.4,3720.2,3718.4,3718.2,3718,3717.8,3717.6,3,1,1,2,5,2,5,1,1,1
2017/8/22 9:57,3725.2,3728,3716,3720.4,3719,3718.6,1944,3720.4,3720.2,3720,3719.6,3719,3718.6,3718.4,3718.2,3718,3717.8,2,4,3,1,1,2,1,4,1,2
2017/8/22 9:57,3725.2,3728,3716,3720.4,3719,3718,1944,3720.6,3720.2,3720,3719.6,3719,3718,3717.8,3717.4,3717,3716.6,1,2,3,1,1,1,2,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3720.4,3719,3718.8,1944,3720.6,3720.2,3720,3719.6,3719,3718.8,3718.2,3718,3717.8,3717.4,1,2,3,1,1,1,2,1,2,1
2017/8/22 9:57,3725.2,3728,3716,3719,3719.6,3718.8,1945,3720.8,3720.6,3720.2,3720,3719.6,3718.8,3718.2,3718,3717.8,3717.4,1,1,1,3,1,1,2,1,2,1
