time,open,high,low,last,volume,bid,ask,bsize1,asize1
2017-08-25 21:57:44.005000,278.95,280.90,276.50,277.65,87012.00,277.65,277.70,1,62
2017-08-25 21:57:44.504998,278.95,280.90,276.50,277.65,87012.00,277.65,277.70,19,58
2017-08-25 21:57:45.005005,278.95,280.90,276.50,277.65,87012.00,277.65,277.70,40,21
2017-08-25 21:57:45.505002,278.95,280.90,276.50,277.70,87042.00,277.65,277.70,43,1
2017-08-25 21:57:46.004999,278.95,280.90,276.50,277.70,87054.00,277.65,277.70,71,1
2017-08-25 21:57:46.504997,278.95,280.90,276.50,277.70,87056.00,277.70,277.75,13,68
2017-08-25 21:57:47.005004,278.95,280.90,276.50,277.70,87086.00,277.70,277.75,1,65
2017-08-25 21:57:47.505001,278.95,280.90,276.50,277.70,87086.00,277.70,277.75,6,66
2017-08-25 21:57:48.504996,278.95,280.90,276.50,277.70,87086.00,277.70,277.75,8,66
2017-08-25 21:57:50.004998,278.95,280.90,276.50,277.70,87106.00,277.65,277.70,124,9
2017-08-25 21:57:50.505005,278.95,280.90,276.50,277.70,87106.00,277.65,277.70,119,14
2017-08-25 21:57:51.005003,278.95,280.90,276.50,277.70,87106.00,277.65,277.70,82,69
2017-08-25 21:57:51.505000,278.95,280.90,276.50,277.70,87106.00,277.65,277.70,82,78
2017-08-25 21:57:52.004997,278.95,280.90,276.50,277.65,87136.00,277.65,277.70,54,78
2017-08-25 21:57:52.505004,278.95,280.90,276.50,277.65,87136.00,277.65,277.70,46,97
2017-08-25 21:57:53.005002,278.95,280.90,276.50,277.65,87136.00,277.65,277.70,9,98
2017-08-25 21:57:53.504999,278.95,280.90,276.50,277.65,87174.00,277.60,277.65,90,5
2017-08-25 21:57:54.004996,278.95,280.90,276.50,277.65,87198.00,277.65,277.70,19,75
2017-08-25 21:57:54.505004,278.95,280.90,276.50,277.65,87200.00,277.65,277.70,45,32
2017-08-25 21:57:55.005001,278.95,280.90,276.50,277.70,87202.00,277.65,277.70,105,28
2017-08-25 21:57:55.504998,278.95,280.90,276.50,277.70,87246.00,277.70,277.75,38,65
2017-08-25 21:57:56.004996,278.95,280.90,276.50,277.70,87246.00,277.70,277.75,28,66
2017-08-25 21:57:56.505003,278.95,280.90,276.50,277.70,87258.00,277.70,277.75,22,66
2017-08-25 21:57:57.005000,278.95,280.90,276.50,277.70,87258.00,277.70,277.75,10,66
2017-08-25 21:57:58.505002,278.95,280.90,276.50,277.75,87260.00,277.70,277.75,10,65
2017-08-25 21:57:59.004999,278.95,280.90,276.50,277.75,87260.00,277.70,277.75,10,66
2017-08-25 21:58:00.005004,278.95,280.90,276.50,277.70,87280.00,277.65,277.70,122,1
2017-08-25 21:58:00.505001,278.95,280.90,276.50,277.70,87290.00,277.65,277.70,82,49
2017-08-25 21:58:01.004999,278.95,280.90,276.50,277.70,87296.00,277.65,277.70,79,64
2017-08-25 21:58:01.504996,278.95,280.90,276.50,277.70,87298.00,277.65,277.70,79,62
2017-08-25 21:58:03.004998,278.95,280.90,276.50,277.70,87302.00,277.65,277.70,79,65
2017-08-25 21:58:03.504995,278.95,280.90,276.50,277.70,87304.00,277.65,277.70,79,64
2017-08-25 21:58:04.005002,278.95,280.90,276.50,277.65,87308.00,277.65,277.70,68,63
2017-08-25 21:58:04.505000,278.95,280.90,276.50,277.70,87416.00,277.65,277.70,65,48
2017-08-25 21:58:05.004997,278.95,280.90,276.50,277.70,87416.00,277.65,277.70,69,48
2017-08-25 21:58:05.505004,278.95,280.90,276.50,277.65,87420.00,277.65,277.70,67,48
2017-08-25 21:58:06.005002,278.95,280.90,276.50,277.70,87422.00,277.65,277.70,67,47
2017-08-25 21:58:06.504999,278.95,280.90,276.50,277.70,87424.00,277.65,277.70,67,46
2017-08-25 21:58:07.004996,278.95,280.90,276.50,277.65,87426.00,277.65,277.70,66,46
2017-08-25 21:58:07.505004,278.95,280.90,276.50,277.70,87428.00,277.65,277.70,66,45
2017-08-25 21:58:08.005001,278.95,280.90,276.50,277.70,87432.00,277.65,277.70,101,8
2017-08-25 21:58:08.504998,278.95,280.90,276.50,277.70,87442.00,277.65,277.75,101,82
2017-08-25 21:58:09.005005,278.95,280.90,276.50,277.70,87442.00,277.70,277.75,3,80
2017-08-25 21:58:09.505003,278.95,280.90,276.50,277.70,87442.00,277.70,277.75,3,84
2017-08-25 21:58:10.005000,278.95,280.90,276.50,277.70,87444.00,277.70,277.75,2,84
2017-08-25 21:58:10.504997,278.95,280.90,276.50,277.70,87444.00,277.65,277.75,101,86
2017-08-25 21:58:11.005005,278.95,280.90,276.50,277.70,87444.00,277.65,277.75,101,83
2017-08-25 21:58:11.505002,278.95,280.90,276.50,277.75,87446.00,277.65,277.75,111,82
2017-08-25 21:58:12.004999,278.95,280.90,276.50,277.75,87446.00,277.65,277.75,112,82
2017-08-25 21:58:12.504997,278.95,280.90,276.50,277.75,87446.00,277.70,277.75,3,83
2017-08-25 21:58:13.005004,278.95,280.90,276.50,277.75,87446.00,277.70,277.75,5,86
2017-08-25 21:58:13.505001,278.95,280.90,276.50,277.75,87448.00,277.70,277.75,6,85
2017-08-25 21:58:14.004998,278.95,280.90,276.50,277.75,87448.00,277.70,277.75,6,86
2017-08-25 21:58:14.504996,278.95,280.90,276.50,277.75,87448.00,277.70,277.75,8,86
2017-08-25 21:58:15.505000,278.95,280.90,276.50,277.75,87450.00,277.70,277.75,12,85
2017-08-25 21:58:16.505005,278.95,280.90,276.50,277.75,87450.00,277.70,277.75,15,85
2017-08-25 21:58:18.004997,278.95,280.90,276.50,277.75,87452.00,277.70,277.75,15,85
2017-08-25 21:58:19.005002,278.95,280.90,276.50,277.75,87476.00,277.70,277.75,62,31
2017-08-25 21:58:19.504999,278.95,280.90,276.50,277.75,87542.00,277.75,277.80,21,46
2017-08-25 21:58:20.004996,278.95,280.90,276.50,277.75,87542.00,277.75,277.80,25,46
2017-08-25 21:58:20.505003,278.95,280.90,276.50,277.75,87542.00,277.75,277.80,28,52
2017-08-25 21:58:21.005001,278.95,280.90,276.50,277.75,87542.00,277.75,277.80,38,52
2017-08-25 21:58:21.504998,278.95,280.90,276.50,277.75,87542.00,277.75,277.80,74,16
2017-08-25 21:58:22.004995,278.95,280.90,276.50,277.80,87552.00,277.75,277.80,74,16
2017-08-25 21:58:22.505003,278.95,280.90,276.50,277.80,87552.00,277.75,277.80,75,16
2017-08-25 21:58:23.005000,278.95,280.90,276.50,277.80,87554.00,277.75,277.80,75,15
2017-08-25 21:58:23.504997,278.95,280.90,276.50,277.80,87556.00,277.75,277.80,75,14
2017-08-25 21:58:24.005005,278.95,280.90,276.50,277.80,87556.00,277.75,277.80,75,15
2017-08-25 21:58:25.504996,278.95,280.90,276.50,277.80,87556.00,277.75,277.80,75,12
2017-08-25 21:58:26.005004,278.95,280.90,276.50,277.80,87556.00,277.75,277.80,75,14
2017-08-25 21:58:26.505001,278.95,280.90,276.50,277.80,87560.00,277.75,277.80,75,12
2017-08-25 21:58:27.004998,278.95,280.90,276.50,277.75,87750.00,277.70,277.75,83,146
2017-08-25 21:58:27.504996,278.95,280.90,276.50,277.75,87832.00,277.70,277.75,74,127
2017-08-25 21:58:28.005003,278.95,280.90,276.50,277.70,87836.00,277.70,277.75,74,127
2017-08-25 21:58:29.004998,278.95,280.90,276.50,277.70,87836.00,277.70,277.75,73,127
2017-08-25 21:58:29.504995,278.95,280.90,276.50,277.70,87836.00,277.70,277.75,70,130
2017-08-25 21:58:30.005002,278.95,280.90,276.50,277.75,87838.00,277.70,277.75,60,130
2017-08-25 21:58:30.505000,278.95,280.90,276.50,277.75,87838.00,277.70,277.75,60,132
2017-08-25 21:58:31.004997,278.95,280.90,276.50,277.75,87838.00,277.70,277.75,60,133
2017-08-25 21:58:31.505004,278.95,280.90,276.50,277.75,87858.00,277.70,277.75,60,120
2017-08-25 21:58:32.005001,278.95,280.90,276.50,277.75,87862.00,277.70,277.75,60,119
2017-08-25 21:58:32.504999,278.95,280.90,276.50,277.70,87910.00,277.65,277.75,115,124
2017-08-25 21:58:33.004996,278.95,280.90,276.50,277.70,87912.00,277.65,277.70,64,43
2017-08-25 21:58:33.505003,278.95,280.90,276.50,277.70,87916.00,277.65,277.70,64,58
2017-08-25 21:58:34.005001,278.95,280.90,276.50,277.70,87916.00,277.65,277.70,64,59
2017-08-25 21:58:34.504998,278.95,280.90,276.50,277.70,87916.00,277.65,277.70,64,60
2017-08-25 21:58:35.005005,278.95,280.90,276.50,277.70,87930.00,277.65,277.70,56,59
2017-08-25 21:58:36.005000,278.95,280.90,276.50,277.70,87930.00,277.65,277.70,56,61
2017-08-25 21:58:37.505002,278.95,280.90,276.50,277.70,87932.00,277.65,277.70,56,60
2017-08-25 21:58:39.005004,278.95,280.90,276.50,277.70,87936.00,277.65,277.70,56,58
2017-08-25 21:58:39.505001,278.95,280.90,276.50,277.70,87938.00,277.65,277.70,56,52
2017-08-25 21:58:40.004998,278.95,280.90,276.50,277.70,87940.00,277.65,277.70,56,51
2017-08-25 21:58:40.504996,278.95,280.90,276.50,277.70,87944.00,277.65,277.70,101,22
2017-08-25 21:58:41.005003,278.95,280.90,276.50,277.70,87962.00,277.65,277.70,103,13
2017-08-25 21:58:41.505000,278.95,280.90,276.50,277.70,87980.00,277.65,277.70,113,3
2017-08-25 21:58:42.004997,278.95,280.90,276.50,277.65,87986.00,277.65,277.70,111,2
2017-08-25 21:58:42.505005,278.95,280.90,276.50,277.70,87990.00,277.70,277.75,1,156
2017-08-25 21:58:43.005002,278.95,280.90,276.50,277.70,87996.00,277.70,277.75,1,156
2017-08-25 21:58:43.504999,278.95,280.90,276.50,277.70,87996.00,277.70,277.75,13,151
2017-08-25 21:58:44.004997,278.95,280.90,276.50,277.70,87998.00,277.70,277.75,16,151
2017-08-25 21:58:44.505004,278.95,280.90,276.50,277.75,88104.00,277.70,277.75,2,113
2017-08-25 21:58:45.005001,278.95,280.90,276.50,277.70,88162.00,277.65,277.75,84,119
2017-08-25 21:58:45.504999,278.95,280.90,276.50,277.70,88162.00,277.65,277.75,84,116
2017-08-25 21:58:46.004996,278.95,280.90,276.50,277.70,88172.00,277.65,277.70,82,3
2017-08-25 21:58:46.505003,278.95,280.90,276.50,277.70,88178.00,277.70,277.75,17,140
2017-08-25 21:58:47.005001,278.95,280.90,276.50,277.75,88180.00,277.70,277.75,10,141
2017-08-25 21:58:47.504998,278.95,280.90,276.50,277.65,88240.00,277.65,277.75,60,141
2017-08-25 21:58:48.004995,278.95,280.90,276.50,277.70,88242.00,277.65,277.70,58,2
2017-08-25 21:58:48.505002,278.95,280.90,276.50,277.70,88246.00,277.65,277.70,60,9
2017-08-25 21:58:49.005000,278.95,280.90,276.50,277.70,88248.00,277.65,277.70,60,8
2017-08-25 21:58:49.504997,278.95,280.90,276.50,277.70,88248.00,277.65,277.70,23,49
2017-08-25 21:58:50.005004,278.95,280.90,276.50,277.70,88250.00,277.65,277.70,22,51
2017-08-25 21:58:50.505002,278.95,280.90,276.50,277.70,88274.00,277.65,277.70,16,52
2017-08-25 21:58:51.004999,278.95,280.90,276.50,277.65,88284.00,277.65,277.70,15,52
2017-08-25 21:58:51.504996,278.95,280.90,276.50,277.65,88292.00,277.65,277.70,11,54
2017-08-25 21:58:53.004998,278.95,280.90,276.50,277.70,88294.00,277.65,277.70,11,48
2017-08-25 21:58:53.504995,278.95,280.90,276.50,277.70,88294.00,277.65,277.70,14,48
2017-08-25 21:58:54.005003,278.95,280.90,276.50,277.70,88294.00,277.65,277.70,15,48
2017-08-25 21:58:54.505000,278.95,280.90,276.50,277.70,88306.00,277.65,277.70,12,42
2017-08-25 21:58:55.004997,278.95,280.90,276.50,277.70,88316.00,277.65,277.70,68,13
2017-08-25 21:58:55.505005,278.95,280.90,276.50,277.70,88358.00,277.70,277.75,22,142
2017-08-25 21:58:56.005002,278.95,280.90,276.50,277.70,88364.00,277.70,277.75,20,149
2017-08-25 21:58:56.504999,278.95,280.90,276.50,277.70,88364.00,277.70,277.75,24,112
2017-08-25 21:58:57.004997,278.95,280.90,276.50,277.70,88364.00,277.70,277.75,12,112
2017-08-25 21:58:57.505004,278.95,280.90,276.50,277.70,88390.00,277.65,277.70,67,32
2017-08-25 21:58:58.005001,278.95,280.90,276.50,277.70,88420.00,277.65,277.70,66,17
2017-08-25 21:58:59.004996,278.95,280.90,276.50,277.70,88426.00,277.65,277.70,66,14
2017-08-25 21:58:59.505003,278.95,280.90,276.50,277.70,88428.00,277.65,277.70,66,13
2017-08-25 21:59:00.005000,278.95,280.90,276.50,277.70,88428.00,277.65,277.70,66,19
2017-08-25 21:59:00.504998,278.95,280.90,276.50,277.70,88430.00,277.65,277.70,66,20
2017-08-25 21:59:01.005005,278.95,280.90,276.50,277.70,88432.00,277.65,277.70,32,61
2017-08-25 21:59:01.505002,278.95,280.90,276.50,277.65,88442.00,277.65,277.70,28,68
2017-08-25 21:59:02.005000,278.95,280.90,276.50,277.70,88444.00,277.65,277.70,19,67
2017-08-25 21:59:02.504997,278.95,280.90,276.50,277.70,88444.00,277.65,277.70,17,67
2017-08-25 21:59:03.005004,278.95,280.90,276.50,277.70,88444.00,277.65,277.70,17,36
2017-08-25 21:59:03.505002,278.95,280.90,276.50,277.70,88444.00,277.65,277.70,18,36
2017-08-25 21:59:04.004999,278.95,280.90,276.50,277.65,88486.00,277.65,277.70,4,35
2017-08-25 21:59:04.504996,278.95,280.90,276.50,277.65,88516.00,277.65,277.70,28,36
2017-08-25 21:59:05.005004,278.95,280.90,276.50,277.65,88516.00,277.65,277.70,38,39
